,code,name,name_jp,type,type_jp,address,postal_code,phone,state,state_jp,latitude,longitude,found,faculty_count,department_count,has_grad,has_remote,review_rating,review_count,difficulty_SD,difficulty_rank
124,F118210105611,Tsuruga Nursing University,敦賀市立看護大学,Public,公立,福井県敦賀市木崎78－2－1,914－0814,0770－20－5500,Fukui Ken,福井県,35.641552,136.043198,2014-04,3,3,True,False,3.89,15.0,50.5,C
125,F119210105683,Tsuru University,都留文科大学,Public,公立,山梨県都留市田原三丁目８番１号,402－8555,0554－43－4341,Yamanashi Ken,山梨県,35.539513,138.897522,1955-04,4,12,True,False,3.83,284.0,55.1,B
126,F119210105692,Yamanashi Prefectural University,山梨県立大学,Public,公立,山梨県甲府市飯田5－11－1,400－0035,055－224－5261,Yamanashi Ken,山梨県,35.663467,138.55629,2004-11,4,6,True,False,3.8,92.0,50.9,C
127,F120210105788,Suwa University of Science,公立諏訪東京理科大学,Public,公立,長野県茅野市豊平5000－1 ,391－0292,,Nagano Ken,長野県,36.009003,138.184799,2001-12,2,3,True,False,3.85,26.0,46.8,D
128,F120210105797,The University of Nagano,長野県立大学,Public,公立,長野県長野市三輪8-49-7,380－8525,026－217－2240,Nagano Ken,長野県,36.665031,138.200287,2018-04,4,5,True,False,3.82,17.0,49.4,C
129,F120210105804,Nagano College of Nursing,長野県看護大学,Public,公立,長野県駒ヶ根市赤穂1694,399－4117,0265－81－5100,Nagano Ken,長野県,35.745735,137.933121,1994-12,2,2,True,False,3.87,25.0,49.0,D
130,F120210105813,Nagano University,長野大学,Public,公立,長野県上田市下之郷658－1,386－1298,0268－39－0001,Nagano Ken,長野県,36.372154,138.223236,1966-01,4,5,True,False,3.57,119.0,50.2,C
131,F121210105983,Gifu Pharmaceutical University,岐阜薬科大学,Public,公立,岐阜県岐阜市大学西1－25－4,501－1196,058－230－8100,Gifu Ken,岐阜県,35.467346,136.733551,1931-09,2,4,True,False,3.83,51.0,58.0,B
132,F121210105992,Gifu College of Nursing,岐阜県立看護大学,Public,公立,岐阜県羽島市江吉良町3047－1,501－6295,058－397－2300,Gifu Ken,岐阜県,35.306019,136.685806,1999-12,2,2,True,False,3.79,46.0,52.0,C
133,F121210106009,Institute of Advanced Media Arts and Sciences,情報科学芸術大学院大学,Public,公立,岐阜県大垣市加賀野4－1－7,503－0006,0584－75－6600,Gifu Ken,岐阜県,35.368057,136.638962,2000-12,1,1,True,False,4.0,1.0,,
134,F122210106240,Shizuoka Professional University of Agriculture,静岡県立農林環境専門職大学,Public,公立,静岡県磐田市富丘678-1,438-8577 ,0538-31-7901,Shizuoka Ken,静岡県,34.729942,137.843948,2020-04,1,1,False,False,3.0,1.0,50.0,C
135,F122210106259,University of Shizuoka,静岡県立大学,Public,公立,静岡県静岡市駿河区谷田52－1,422－8526,054－264－5102,Shizuoka Ken,静岡県,34.995667,138.444092,1986-12,9,18,True,False,3.96,312.0,50.7,C
136,F122210106268,Shizuoka University of Art And Culture,静岡文化芸術大学,Public,公立,静岡県浜松市中区中央2－1－1,430－8533,053－457－6111,Shizuoka Ken,静岡県,34.713261,137.737991,1999-12,4,6,True,False,4.15,145.0,52.1,C
137,F122210111877,Shizuoka Graduate University of Public Health,静岡社会健康医学大学院大学,Public,公立,静岡県静岡市葵区北安東4-27-2,420－0881,054-295-5400,Shizuoka Ken,静岡県,35.003246,138.386093,2021-04,1,1,True,False,,,,
138,F123210106463,Nagoya City University,名古屋市立大学,Public,公立,愛知県名古屋市瑞穂区瑞穂町字川澄1,467－8601,052－853－8005,Aichi Ken,愛知県,35.139385,136.935196,1948-04,14,28,True,False,3.9,471.0,56.7,B
139,F123210106472,Aichi University of The Arts,愛知県立芸術大学,Public,公立,愛知県長久手市岩作三ケ峯1－114,480－1194,0561－76－2492,Aichi Ken,愛知県,35.165203,137.05867,1966-01,4,5,True,False,3.93,81.0,48.2,D
140,F123210106481,Aichi Prefectural University,愛知県立大学,Public,公立,愛知県長久手市茨ケ廻間1522－3,480－1198,0561－76－8811,Aichi Ken,愛知県,35.181957,137.087143,2008-10,9,18,True,False,3.99,470.0,52.5,C
141,F124210107158,Mie Prefectural College of Nursing,三重県立看護大学,Public,公立,三重県津市夢が丘1－1－1,514－0116,059－233－5600,Mie Ken,三重県,34.759846,136.488571,1996-12,2,2,True,False,3.92,37.0,50.0,C
142,F125210107308,The University of Shiga Prefecture,滋賀県立大学,Public,公立,滋賀県彦根市八坂町2500,522－8533,0749－28－8200,Shiga Ken,滋賀県,35.259586,136.218903,1994-12,8,22,True,False,3.96,204.0,50.0,C
143,F126210107432,Kyoto City University of Arts,京都市立芸術大学,Public,公立,京都府京都市西京区大枝沓掛町13－6,610－1197,075－334－2200,Kyoto Fu,京都府,34.974239,135.664642,1909-03,4,18,True,False,4.04,78.0,53.4,C
144,F126210107441,Kyoto Prefectural University,京都府立大学,Public,公立,京都府京都市左京区下鴨半木町1－5,606－8522,075－703－5144,Kyoto Fu,京都府,35.050365,135.75975,1895-04,6,19,True,False,4.03,251.0,56.6,B
145,F126210107450,Kyoto Prefectural University of Medicine,京都府立医科大学,Public,公立,京都府京都市上京区河原町通広小路上る梶井町465,602－8566,075－251－5111,Kyoto Fu,京都府,35.029552,135.756714,1872-11,3,5,True,False,4.0,88.0,60.0,A
146,F126210107469,The University of Fukuchiyama,福知山公立大学,Public,公立,京都府福知山市字堀3370,620－0886,0773－24－7100,Kyoto Fu,京都府,35.284485,135.127457,1999-12,2,3,False,False,3.46,18.0,48.8,D
147,F127210111989,Osaka Metropolitan University,大阪公立大学,Public,公立,大阪府大阪市阿倍野区旭町1-2-7,545-0051,,Osaka Fu,大阪府,34.646618,135.510162,2022-04,27,76,True,False,4.03,73.0,,
148,F127210107878,Osaka City University,大阪市立大学,Public,公立,大阪府大阪市住吉区杉本3－3－138,558－8585,06－6605－2011,Osaka Fu,大阪府,34.591904,135.505142,1928-03,19,50,True,False,3.95,621.0,,
149,F127210107887,Osaka Prefecture University,大阪府立大学,Public,公立,大阪府堺市中区学園町1番1号,599－8531,072－254－9104,Osaka Fu,大阪府,34.547966,135.505569,1949-04,11,32,True,False,3.89,536.0,,
150,F128210108670,Kobe City University of Foreign Studies,神戸市外国語大学,Public,公立,兵庫県神戸市西区学園東町9－1,651－2187,078－794－8121,Hyogo Ken,兵庫県,34.679649,135.059891,1946-03,3,13,True,False,4.03,233.0,59.0,B
151,F128210108689,Kobe City College of Nursing,神戸市看護大学,Public,公立,兵庫県神戸市西区学園西町3－4,651－2103,078－794－8080,Hyogo Ken,兵庫県,34.687214,135.053818,1995-12,2,2,True,False,4.15,42.0,50.0,C
152,F128210108698,University of Hyogo,兵庫県立大学,Public,公立,兵庫県神戸市西区学園西町8－2－1,651－2197,078－794－6580,Hyogo Ken,兵庫県,34.678242,135.051086,2003-07,23,33,True,False,3.72,445.0,51.1,C
153,F128210111906,Professional College of Arts and Tourism,芸術文化観光専門職大学,Public,公立,兵庫県豊岡市山王町7-52,668－0044,0796-34-8123,Hyogo Ken,兵庫県,35.539219,134.816208,2021-04,1,1,False,False,3.0,2.0,48.0,D
154,F129210109231,Nara Medical University,奈良県立医科大学,Public,公立,奈良県橿原市四条町840,634－8521,0744－22－3051,Nara Ken,奈良県,34.503887,135.792542,1948-04,3,4,True,False,3.63,100.0,59.5,A
155,F129210109240,Nara Prefectural University,奈良県立大学,Public,公立,奈良県奈良市船橋町10,630－8258,0742－22－4978,Nara Ken,奈良県,34.687683,135.82103,1989-12,1,1,False,False,3.54,85.0,51.0,C
156,F130210109363,Wakayama Medical University,和歌山県立医科大学,Public,公立,和歌山県和歌山市紀三井寺811－1,641－8509,073－447－2300,Wakayama Ken,和歌山県,34.187664,135.181717,1948-02,6,9,True,False,3.98,67.0,57.2,B
157,F131210109424,Tottori University of Environmental Studies,公立鳥取環境大学,Public,公立,鳥取県鳥取市若葉台北1－1－1,689－1111,0857－38－6700,Tottori Ken,鳥取県,35.450813,134.25531,2000-12,3,4,True,False,3.86,73.0,45.3,D
158,F132210109478,The University of Shimane,島根県立大学,Public,公立,島根県浜田市野原町2433－2,697－0016,0855－24－2200,Shimane Ken,島根県,34.885452,132.077423,1999-12,8,12,True,False,3.8,97.0,52.3,C
159,F133210109510,Okayama Prefectural University,岡山県立大学,Public,公立,岡山県総社市窪木111,719－1197,0866－94－2111,Okayama Ken,岡山県,34.692059,133.780289,1992-12,6,20,True,False,3.96,164.0,49.4,C
160,F133210109529,Niimi University,新見公立大学,Public,公立,岡山県新見市西方1263－2,718－8585,0867－72－0634,Okayama Ken,岡山県,34.998795,133.439957,2009-10,3,5,True,False,4.28,30.0,50.0,C
161,F134210109797,Prefectural University of Hiroshima,県立広島大学,Public,公立,広島県広島市南区宇品東1－1－71,734－8558,082－251－5178,Hiroshima Ken,広島県,34.367306,132.469666,2004-07,9,21,True,False,4.0,261.0,48.7,D
162,F134210109804,Onomichi City University,尾道市立大学,Public,公立,広島県尾道市久山田町1600－2,722－8506,0848－22－8311,Hiroshima Ken,広島県,34.426105,133.162537,2000-12,5,6,True,False,3.76,92.0,50.1,C
163,F134210109813,Hiroshima City University,広島市立大学,Public,公立,広島県広島市安佐南区大塚東3－4－1,731－3194,082－830－1500,Hiroshima Ken,広島県,34.438053,132.415192,1993-12,7,16,True,False,3.87,145.0,51.3,C
164,F134210109822,Fukuyama City University,福山市立大学,Public,公立,広島県福山市港町二丁目19番1号,721－0964,084－999－1111,Hiroshima Ken,広島県,34.481747,133.381149,2010-10,4,4,True,False,3.66,78.0,50.2,C
165,F134210111926,Eikei University of Hiroshima,叡啓大学,Public,公立,広島県広島市中区幟町1-5,730－0016,082-225-6201,Hiroshima Ken,広島県,34.396297,132.468719,2021-04,1,1,False,False,4.0,1.0,48.0,D
166,F135210110061,Shimonoseki City University,下関市立大学,Public,公立,山口県下関市大学町2－1－1,751－8510,083－252－0288,Yamaguchi Ken,山口県,33.987431,130.933365,1956-04,3,5,True,False,3.62,187.0,47.1,D
167,F135210110070,Yamaguchi Prefectural University,山口県立大学,Public,公立,山口県山口市桜畠3－2－1,753－8502,083－928－0211,Yamaguchi Ken,山口県,34.194012,131.498642,1941-02,6,8,True,False,3.99,174.0,50.4,C
168,F135210110089,Sanyo-Onoda City University,山陽小野田市立山口東京理科大学,Public,公立,山口県山陽小野田市大学通1－1－1,756－0884,0836－88－3500,Yamaguchi Ken,山口県,33.957043,131.187805,1994-12,3,5,True,False,3.71,56.0,48.2,D
169,F137210110327,Kagawa Prefectural University of Health Sciences,香川県立保健医療大学,Public,公立,香川県高松市牟礼町原281－1,761－0123,087－870－1212,Kagawa Ken,香川県,34.321964,134.158371,2003-11,3,5,True,False,4.15,24.0,50.3,C
170,F138210110399,Ehime Prefectural University of Health Sciences,愛媛県立医療技術大学,Public,公立,愛媛県伊予郡砥部町高尾田543,791－2101,089－958－2111,Ehime Ken,愛媛県,33.780685,132.798233,2003-11,3,5,True,False,4.18,44.0,50.0,C
171,F139210110511,University of Kochi,高知県立大学,Public,公立,高知県高知市池2751－1,781－8515,088－847－8700,Kochi Ken,高知県,33.53101,133.580902,1944-12,6,7,True,False,4.01,137.0,51.4,C
172,F139210110520,Kochi University of Technology,高知工科大学,Public,公立,高知県香美市土佐山田町宮ノ口185,782－8502,0887－53－1111,Kochi Ken,高知県,33.620975,133.719894,1996-12,5,5,True,False,4.02,118.0,45.9,D
173,F140210110607,The University of Kitakyushu,北九州市立大学,Public,公立,福岡県北九州市小倉南区北方4－2－1,802－8577,093－964－4004,Fukuoka Ken,福岡県,33.843643,130.878265,1946-07,10,25,True,False,3.83,538.0,48.9,D
174,F140210110616,Kyushu Dental University,九州歯科大学,Public,公立,福岡県北九州市小倉北区真鶴2－6－1,803－8580,093－582－1131,Fukuoka Ken,福岡県,33.871742,130.853775,1921-07,2,4,True,False,3.82,41.0,48.0,D
175,F140210110625,Fukuoka Women's University,福岡女子大学,Public,公立,福岡県福岡市東区香住ケ丘1－1－1,813－8529,092－661－2411,Fukuoka Ken,福岡県,33.665958,130.438522,1922-06,3,6,True,False,4.09,151.0,51.2,C
176,F140210110634,Fukuoka Prefectural University,福岡県立大学,Public,公立,福岡県田川市伊田4395,825－8585,0947－42－2118,Fukuoka Ken,福岡県,33.649834,130.814484,1991-12,4,8,True,False,3.88,178.0,50.4,C
177,F142210111196,University of Nagasaki,長崎県立大学,Public,公立,長崎県佐世保市川下町123,858－8580,0956－47－2191,Nagasaki Ken,長崎県,33.186432,129.665451,2007-12,6,13,True,False,3.74,241.0,46.4,D
178,F143210111300,Prefectural University of Kumamoto,熊本県立大学,Public,公立,熊本県熊本市東区月出3－1－100,862－8502,096－383－2929,Kumamoto Ken,熊本県,32.806938,130.764236,1947-03,6,8,True,False,3.8,189.0,49.1,C
179,F144210111425,Oita University of Nursing And Health Sciences,大分県立看護科学大学,Public,公立,大分県大分市大字廻栖野2944－9,870－1201,097－586－4300,Oita Ken,大分県,33.154671,131.557205,1997-12,2,3,True,False,3.73,38.0,,
180,F145210111530,Miyazaki Municipal University,宮崎公立大学,Public,公立,宮崎県宮崎市船塚1－1－2,880－8520,0985－20－2000,Miyazaki Ken,宮崎県,31.925987,131.417236,1992-12,1,1,False,False,3.9,89.0,47.0,D
181,F145210111549,Miyazaki Prefectural Nursing University,宮崎県立看護大学,Public,公立,宮崎県宮崎市まなび野3－5－1,880－0929,0985－59－7700,Miyazaki Ken,宮崎県,31.857765,131.41423,1996-12,3,3,True,False,4.21,29.0,50.5,C
182,F147210111743,Meio University,名桜大学,Public,公立,沖縄県名護市字為又1220－1,905－8585,0980－51－1100,Okinawa Ken,沖縄県,26.6168,127.969719,1993-12,5,7,True,False,3.87,129.0,42.3,E
183,F147210111752,Okinawa Prefectural University of Arts,沖縄県立芸術大学,Public,公立,沖縄県那覇市首里当蔵町1－4,903－8602,098－882－5000,Okinawa Ken,沖縄県,26.219156,127.718552,1986-04,5,10,True,False,3.92,23.0,46.5,D
184,F147210111761,Okinawa Prefectural College of Nursing,沖縄県立看護大学,Public,公立,沖縄県那覇市与儀1－24－1,902－8513,098－833－8800,Okinawa Ken,沖縄県,26.206566,127.694443,1998-10,3,3,True,False,4.08,19.0,46.5,D
185,F135310110103,Shunan University,周南公立大学,Public,公立,山口県周南市学園台843－4－2,745－8566,0834－28－0411,Yamaguchi Ken,山口県,34.047821,131.84494,1971-03,2,3,False,False,3.4,35.0,46.3,D
186,F114210111993,Kawasaki City College of Nursing,川崎市立看護大学,Public,公立,神奈川県川崎市幸区小倉4－30－1,212－0054,044－587－3500,Kanagawa Ken,神奈川県,35.536179,139.669891,2022-04,1,1,False,False,3.0,1.0,50.0,C
187,F101310100141,Sapporo University,札幌大学,Private,私立,北海道札幌市豊平区西岡3条7－3－1,062－8520,011－852－1181,Hokkai Do,北海道,43.010437,141.387207,1967-02,2,2,True,False,3.79,146.0,36.3,F
188,F101310100150,Sapporo Gakuin University,札幌学院大学,Private,私立,北海道江別市文京台11,069－8555,011－386－8111,Hokkai Do,北海道,43.067093,141.492981,1946-06,9,11,True,False,3.85,158.0,37.8,F
189,F101310100169,Hakodate University,函館大学,Private,私立,北海道函館市高丘町51番1号,042－0955,0138－57－1181,Hokkai Do,北海道,41.78883,140.806671,1965-04,1,1,False,False,3.55,27.0,35.5,F
190,F101310100178,Fuji Women’s University,藤女子大学,Private,私立,北海道札幌市北区北16条西2－1－1,001－0016,011－736－0311,Hokkai Do,北海道,43.079823,141.350479,1961-03,3,9,True,False,3.98,288.0,35.6,F
191,F101310100187,Hokusei Gakuen University,北星学園大学,Private,私立,北海道札幌市厚別区大谷地西2-3-1,004－8631,011－891－2731,Hokkai Do,北海道,43.023792,141.448715,1962-01,6,12,True,False,3.9,396.0,44.5,D
192,F101310100196,Hokkai - Gakuen University,北海学園大学,Private,私立,北海道札幌市豊平区旭町4－1－40,062－8605,011－841－1161,Hokkai Do,北海道,43.046837,141.369034,1952-03,14,20,True,False,3.81,637.0,42.3,E
193,F101310100203,Hokkaido University of Science,北海道科学大学,Private,私立,北海道札幌市手稲区前田七条15－4－1,006－8585,011－681－2161,Hokkai Do,北海道,43.134399,141.246552,1967-01,8,25,True,False,3.77,198.0,41.3,E
